ID,GENDER,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,PAST_ACCIDENTS,AGE,DRIVING_EXPERIENCE,OUTCOME
5200,female,high school,upper class,0.48821452,1,before 2015,1,1,32765,9000,sports car,4,0,69,27,0
5201,female,university,upper class,0.592690763,1,before 2015,0,1,10238,15000,sedan,3,0,35,18,0
5202,female,university,upper class,0.626297203,1,before 2015,0,0,10238,19000,sedan,0,0,60,8,1
5203,male,university,upper class,0.572845669,1,before 2015,1,0,32765,11000,sedan,8,1,36,17,1
5204,male,none,upper class,0.69999323,1,after 2015,0,1,10238,11000,sedan,0,0,41,4,1
5205,female,none,upper class,0.55031994,1,before 2015,1,1,10238,12000,sedan,1,0,54,20,0
5206,female,high school,working class,0.455519499,0,before 2015,0,1,10238,13000,sedan,0,0,24,8,0
5207,male,high school,middle class,0.626457022,1,before 2015,0,1,32765,11000,sedan,4,3,52,20,0
5208,female,none,poverty,0.454822203,0,before 2015,0,0,32765,9000,sedan,0,0,35,5,1
5209,female,university,upper class,0.680530448,1,after 2015,0,1,10238,14000,sedan,3,1,73,31,0
5210,female,university,middle class,0.567129695,1,after 2015,1,1,10238,11000,sedan,1,0,30,11,0
5211,female,university,upper class,0.747780763,1,after 2015,0,1,92101,12000,sedan,0,0,58,1,0
5212,female,university,upper class,0.4600416,1,before 2015,1,1,32765,9000,sedan,1,1,45,23,0
5213,male,high school,poverty,0.229015526,0,before 2015,1,0,32765,13000,sedan,0,0,16,5,1
5214,male,university,upper class,0.622124997,1,before 2015,1,1,92101,7000,sedan,4,0,71,17,0
5215,female,university,middle class,0.368008706,1,before 2015,1,0,32765,12000,sedan,0,0,18,2,1
5216,female,none,middle class,0.364241238,0,after 2015,0,0,10238,15000,sedan,0,0,39,5,1
5217,female,high school,middle class,0.524613799,1,before 2015,0,1,10238,12000,sedan,1,1,37,17,0
5218,female,university,middle class,0.548735749,1,before 2015,1,1,32765,6000,sedan,6,2,51,24,0
5219,female,high school,middle class,0.545366168,1,after 2015,1,1,10238,10000,sedan,2,7,77,40,0
5220,male,university,middle class,0.425274052,0,before 2015,0,0,10238,12000,sedan,2,0,53,19,1
5221,male,none,middle class,0.508873282,1,after 2015,1,1,10238,13000,sedan,0,3,37,12,0
5222,female,high school,middle class,0.617352518,0,before 2015,0,1,32765,11000,sedan,8,1,63,29,0
5223,male,none,poverty,0.441567371,1,before 2015,0,1,10238,14000,sedan,0,0,29,7,0
5224,male,university,working class,0.378448407,1,before 2015,0,0,10238,17000,sedan,0,0,17,2,1
5225,female,university,upper class,0.720376062,1,after 2015,1,1,10238,10000,sedan,1,0,43,14,0
5226,female,high school,poverty,0.267346659,0,before 2015,0,0,10238,17000,sedan,0,0,19,4,0
5227,female,university,upper class,0.536632865,1,before 2015,1,0,10238,9000,sedan,0,3,43,11,0
5228,female,high school,poverty,0.314504066,1,after 2015,0,0,10238,16000,sedan,0,0,19,0,1
5229,male,university,middle class,0.569196757,0,before 2015,1,1,10238,13000,sedan,1,0,31,10,1
5230,female,high school,poverty,0.387830598,0,before 2015,0,1,10238,11000,sedan,1,0,32,13,1
5231,female,none,poverty,0.291594811,1,before 2015,0,1,10238,14000,sedan,0,0,21,5,1
5232,male,high school,middle class,0.507988926,1,before 2015,0,0,32765,13000,sedan,0,0,32,1,0
5233,male,university,upper class,0.69695314,1,before 2015,1,1,32765,7000,sports car,0,0,56,1,1
5234,female,high school,middle class,0.56102997,1,before 2015,0,0,10238,17000,sedan,0,0,28,7,0
5235,male,university,upper class,0.450795028,1,after 2015,0,1,32765,13000,sedan,9,3,68,35,0
5236,female,high school,working class,0.316954986,0,before 2015,1,1,32765,5000,sedan,0,0,36,1,1
5237,male,university,upper class,0.669572931,1,after 2015,0,1,21217,11000,sedan,3,1,44,23,1
5238,male,high school,working class,0.385487816,0,before 2015,1,1,92101,10000,sedan,1,0,33,16,1
5239,male,high school,upper class,0.608005563,1,after 2015,0,1,32765,12000,sedan,7,2,72,37,0
5240,male,high school,upper class,0.54891507,1,after 2015,1,1,10238,10000,sedan,1,2,47,22,0
5241,female,university,upper class,0.553649872,1,after 2015,1,1,10238,10000,sedan,2,2,67,31,0
5242,female,university,upper class,0.68419154,0,before 2015,0,1,10238,14000,sedan,0,0,26,9,0
5243,female,high school,working class,0.392828018,1,before 2015,0,0,92101,16000,sedan,0,0,22,4,1
5244,female,university,upper class,0.581574832,1,before 2015,0,0,92101,11000,sedan,1,0,40,11,1
5245,male,university,middle class,0.501315091,0,before 2015,0,0,10238,17000,sedan,1,0,38,17,1
5246,male,none,working class,0.484255834,0,before 2015,1,0,10238,13000,sedan,0,0,37,0,1
5247,female,high school,working class,0.366462663,1,before 2015,0,0,92101,14000,sedan,1,0,38,10,1
5248,male,university,upper class,0.506117205,1,after 2015,1,1,32765,9000,sedan,0,0,38,7,1
5249,male,university,middle class,0.517533432,1,before 2015,0,1,10238,14000,sedan,1,3,63,28,0
5250,male,high school,middle class,0.554879503,1,before 2015,1,1,10238,12000,sedan,0,1,32,15,0
5251,female,university,upper class,0.859001241,1,after 2015,0,0,10238,15000,sedan,1,0,77,18,0
5252,female,high school,poverty,0.341102343,0,before 2015,0,1,10238,13000,sedan,0,0,34,9,1
5253,male,university,upper class,0.638668405,1,before 2015,1,1,32765,8000,sedan,6,3,55,24,0
5254,female,high school,upper class,0.726542755,1,after 2015,1,1,10238,14000,sedan,1,0,65,40,0
5255,female,none,working class,0.266695283,0,before 2015,0,0,10238,12000,sedan,1,1,33,17,0
5256,female,high school,working class,0.41758591,0,before 2015,0,0,10238,17000,sedan,1,1,48,29,0
5257,female,high school,working class,0.581943569,1,before 2015,1,1,10238,11000,sedan,0,0,24,6,1
5258,male,university,working class,0.404099633,0,before 2015,0,0,10238,17000,sedan,0,0,21,9,1
5259,male,university,upper class,0.728198811,0,before 2015,1,1,10238,7000,sedan,1,2,46,14,0
5260,female,high school,upper class,0.523731888,1,after 2015,1,1,32765,8000,sedan,5,1,49,27,0
5261,male,none,poverty,0.25772569,0,after 2015,0,1,32765,10000,sedan,0,0,16,0,1
5262,male,university,upper class,0.594531284,1,after 2015,1,0,10238,10000,sedan,3,1,36,15,0
5263,female,high school,working class,0.570579338,1,before 2015,0,0,10238,16000,sedan,0,0,25,1,0
5264,female,none,poverty,0.372990583,1,before 2015,0,0,10238,15000,sedan,0,0,20,8,0
5265,female,none,working class,0.416749259,0,before 2015,0,1,10238,17000,sedan,0,0,61,9,1
5266,male,high school,working class,0.35595047,1,before 2015,0,1,10238,16000,sedan,0,0,44,2,1
5267,female,high school,upper class,0.673113934,1,after 2015,1,1,10238,7000,sedan,1,0,63,22,0
5268,female,university,upper class,0.630167277,1,before 2015,1,1,10238,8000,sedan,5,1,65,38,0
5269,male,university,upper class,0.490829416,1,before 2015,1,1,32765,6000,sedan,1,2,30,17,0
5270,male,university,upper class,0.601266289,1,before 2015,1,1,10238,10000,sedan,12,1,78,38,0
5271,male,university,upper class,0.488639092,1,after 2015,1,1,10238,8000,sedan,0,3,33,16,0
5272,female,none,upper class,0.819419403,1,after 2015,1,1,10238,11000,sedan,0,0,26,2,0
5273,female,high school,upper class,0.604100148,1,before 2015,1,1,32765,8000,sedan,12,0,71,38,0
5274,female,high school,poverty,0.289787144,0,after 2015,0,0,10238,13000,sedan,0,0,22,8,0
5275,male,university,upper class,0.683285147,1,after 2015,1,1,10238,10000,sedan,9,8,70,36,0
5276,male,none,working class,0.589182573,1,before 2015,1,1,10238,8000,sedan,1,4,31,18,0
5277,male,high school,working class,0.362607057,0,before 2015,0,0,10238,12000,sedan,0,1,29,10,0
5278,male,none,working class,0.34890353,1,before 2015,1,1,10238,9000,sedan,4,2,46,23,0
5279,female,university,upper class,0.553829709,0,after 2015,1,1,10238,11000,sedan,2,0,59,25,0
5280,male,university,upper class,0.61711569,1,before 2015,1,0,10238,15000,sedan,2,1,47,29,0
5281,female,none,poverty,0.480492763,1,before 2015,0,0,10238,15000,sedan,0,0,17,1,1
5282,female,university,upper class,0.746461441,1,before 2015,0,0,32765,13000,sedan,1,0,46,21,0
5283,female,university,middle class,0.517090519,1,before 2015,1,1,10238,9000,sedan,0,0,21,9,0
5284,female,university,upper class,0.694979516,1,after 2015,0,1,32765,12000,sedan,0,0,61,8,0
5285,female,high school,working class,0.443689816,0,before 2015,0,0,10238,14000,sedan,0,0,34,7,1
5286,male,university,upper class,0.652626645,0,after 2015,1,1,10238,9000,sedan,1,3,55,23,0
5287,male,high school,middle class,0.553260053,1,after 2015,1,1,32765,8000,sedan,0,0,18,7,1
5288,female,high school,poverty,0.335747373,0,before 2015,0,1,10238,15000,sedan,0,0,30,8,1
5289,female,high school,working class,0.339104143,1,before 2015,0,0,32765,14000,sedan,0,0,23,3,1
5290,female,high school,upper class,0.459378023,1,after 2015,1,1,32765,7000,sedan,6,2,61,23,0
5291,female,high school,poverty,0.358756101,1,before 2015,0,1,32765,12000,sedan,0,0,24,5,1
5292,male,high school,working class,0.40749559,1,before 2015,0,0,32765,13000,sedan,0,0,38,6,1
5293,female,university,upper class,0.396110659,1,before 2015,1,0,10238,14000,sedan,0,0,63,28,0
5294,female,none,poverty,0.455683829,0,before 2015,0,1,32765,6000,sedan,0,0,48,13,0
5295,male,high school,middle class,0.664524325,1,before 2015,0,0,10238,18000,sedan,0,0,28,10,1
5296,male,university,upper class,0.459554433,0,after 2015,1,1,32765,6000,sedan,5,1,28,12,0
5297,female,university,upper class,0.678554783,1,after 2015,0,1,32765,13000,sedan,0,0,76,6,0
5298,female,university,upper class,0.745420167,1,before 2015,1,1,10238,13000,sedan,0,0,38,19,0
5299,female,high school,working class,0.409979645,0,before 2015,0,0,10238,13000,sedan,0,0,24,9,1
5300,male,university,upper class,0.693805552,1,after 2015,1,1,21217,9000,sedan,5,1,62,25,1
5301,male,high school,poverty,0.305646519,0,before 2015,0,0,10238,14000,sedan,0,0,16,3,1
5302,male,university,middle class,0.395607482,1,after 2015,0,0,10238,15000,sedan,0,1,28,19,0
5303,male,high school,middle class,0.624980917,1,after 2015,0,0,10238,18000,sedan,0,0,17,2,0
5304,male,university,upper class,0.585342095,1,before 2015,1,1,10238,12000,sports car,0,0,22,2,1
5305,male,none,working class,0.369123953,0,before 2015,1,1,10238,11000,sedan,3,6,34,19,1
5306,female,high school,upper class,0.682782426,1,after 2015,1,1,32765,9000,sedan,4,0,44,25,0
5307,male,university,upper class,0.599223465,1,before 2015,1,1,10238,9000,sedan,2,3,51,27,0
5308,male,none,working class,0.464958351,1,before 2015,0,0,92101,13000,sedan,1,1,50,29,0
5309,male,university,working class,0.449122284,1,before 2015,1,1,10238,12000,sedan,0,0,30,17,1
5310,male,none,poverty,0.357757117,0,before 2015,0,0,10238,16000,sedan,0,0,22,3,1
5311,male,university,upper class,0.660212051,1,before 2015,0,0,10238,14000,sedan,0,0,23,2,1
5312,male,high school,upper class,0.524948463,1,before 2015,0,0,10238,20000,sports car,1,1,57,26,0
5313,male,university,upper class,0.539244299,1,after 2015,1,1,92101,15000,sedan,2,2,42,28,1
5314,female,high school,upper class,0.626451714,1,before 2015,0,1,32765,8000,sedan,16,1,70,30,0
5315,female,high school,middle class,0.457236263,1,after 2015,0,0,92101,10000,sedan,0,0,20,5,0
5316,female,university,upper class,0.67223938,1,after 2015,1,1,10238,11000,sedan,0,1,70,40,0
5317,male,university,upper class,0.593425873,1,after 2015,0,1,32765,13000,sedan,4,2,74,10,0
5318,male,none,poverty,0.361735862,0,after 2015,1,1,10238,10000,sedan,1,4,37,10,0
5319,male,high school,middle class,0.688056112,1,before 2015,1,1,10238,13000,sedan,3,0,65,20,0
5320,female,university,upper class,0.60923943,1,after 2015,1,1,10238,13000,sedan,0,2,63,20,0
5321,female,high school,upper class,0.733517355,1,after 2015,0,0,10238,16000,sedan,0,0,21,2,0
5322,male,high school,working class,0.414880731,0,before 2015,1,1,10238,14000,sedan,5,3,49,22,0
5323,male,university,upper class,0.522782207,1,before 2015,0,1,32765,13000,sedan,6,0,71,29,1
5324,male,none,middle class,0.597265258,1,before 2015,1,1,10238,13000,sedan,4,2,40,29,0
5325,male,high school,middle class,0.360689649,0,after 2015,1,1,10238,10000,sedan,1,1,45,12,0
5326,male,high school,middle class,0.346046116,0,before 2015,1,1,10238,10000,sedan,4,5,45,26,0
5327,male,none,poverty,0.318685556,1,before 2015,1,0,32765,9000,sedan,0,0,21,4,1
5328,female,none,poverty,0.402912367,0,before 2015,0,0,32765,15000,sedan,0,0,24,1,1
5329,male,high school,upper class,0.672376041,1,before 2015,0,1,10238,17000,sedan,0,0,66,4,1
5330,female,high school,middle class,0.584713443,1,after 2015,1,1,32765,7000,sedan,5,0,65,39,0
5331,female,high school,poverty,0.27558268,0,before 2015,0,0,10238,14000,sedan,0,0,20,8,1
5332,female,university,upper class,0.664189102,1,before 2015,1,1,10238,13000,sedan,2,3,49,20,0
5333,female,university,upper class,0.563566199,1,after 2015,1,1,10238,14000,sedan,0,0,43,8,0
5334,male,high school,poverty,0.343790244,0,before 2015,0,1,10238,12000,sedan,0,0,25,1,1
5335,male,university,middle class,0.589266594,1,before 2015,0,1,10238,16000,sedan,0,2,37,15,0
5336,male,high school,poverty,0.410984104,1,before 2015,0,1,10238,13000,sedan,0,0,23,0,0
5337,female,none,middle class,0.627091288,1,after 2015,0,1,32765,9000,sports car,1,0,35,12,0
5338,male,none,poverty,0.278059273,0,before 2015,0,0,32765,13000,sedan,0,0,20,1,1
5339,female,university,poverty,0.486588309,0,before 2015,1,1,10238,14000,sedan,1,2,34,19,0
5340,male,high school,upper class,0.582691825,1,after 2015,0,1,32765,13000,sedan,4,2,36,15,1
5341,male,none,middle class,0.534185407,1,before 2015,1,1,10238,10000,sedan,3,1,64,22,0
5342,female,high school,middle class,0.521831858,0,before 2015,1,1,10238,10000,sedan,0,2,60,10,0
5343,female,university,upper class,0.655269721,1,before 2015,0,1,32765,10000,sedan,3,0,76,24,0
5344,female,high school,working class,0.634627506,1,before 2015,1,1,10238,10000,sedan,3,2,42,23,0
5345,male,high school,upper class,0.536084688,1,before 2015,1,1,10238,11000,sports car,1,2,64,10,0
5346,female,high school,middle class,0.700838589,1,after 2015,0,1,10238,16000,sedan,0,1,49,24,0
5347,male,high school,middle class,0.569855128,1,after 2015,1,0,10238,11000,sedan,0,0,24,5,0
5348,female,high school,middle class,0.777320824,0,after 2015,0,0,10238,16000,sedan,0,0,55,12,0
5349,male,high school,working class,0.559811012,1,before 2015,0,1,10238,15000,sedan,0,2,27,13,0
5350,male,high school,middle class,0.470940231,1,before 2015,0,1,10238,14000,sedan,0,0,34,4,0
5351,female,high school,upper class,0.481555247,1,before 2015,0,1,32765,13000,sedan,4,1,43,25,0
5352,male,university,upper class,0.539014054,0,after 2015,1,1,10238,11000,sedan,2,4,49,12,0
5353,female,university,middle class,0.405846594,1,after 2015,0,1,10238,15000,sedan,2,0,38,18,0
5354,male,none,poverty,0.134246521,0,before 2015,0,0,10238,14000,sedan,0,0,23,2,1
5355,male,none,middle class,0.502643837,1,before 2015,0,1,10238,9000,sedan,7,5,72,30,0
5356,female,high school,middle class,0.441621284,1,before 2015,1,1,10238,10000,sedan,2,1,64,21,0
5357,male,university,middle class,0.45017641,0,after 2015,1,0,10238,12000,sedan,5,0,55,20,0
5358,female,none,poverty,0.389911817,1,before 2015,1,0,10238,14000,sedan,0,0,21,9,0
5359,male,university,working class,0.508639579,0,before 2015,1,0,92101,15000,sedan,1,0,27,17,1
5360,male,university,upper class,0.718103928,1,after 2015,1,1,32765,9000,sedan,3,3,62,11,0
5361,female,university,upper class,0.675741299,1,before 2015,1,1,10238,10000,sedan,0,0,57,4,0
5362,male,high school,poverty,0.178051021,1,before 2015,0,1,10238,12000,sedan,0,0,19,1,0
5363,female,none,middle class,0.347140554,0,before 2015,0,1,10238,10000,sedan,0,1,32,17,0
5364,male,high school,working class,0.4319343,1,before 2015,1,0,10238,13000,sedan,0,0,17,0,1
5365,male,university,upper class,0.634577181,1,before 2015,0,1,10238,10000,sedan,0,0,20,3,1
5366,female,university,upper class,0.529864962,1,before 2015,1,1,10238,11000,sedan,1,1,49,27,0
5367,male,high school,upper class,0.589741376,1,after 2015,1,1,32765,9000,sedan,9,1,77,40,0
5368,male,university,upper class,0.705103011,1,before 2015,0,0,10238,12000,sedan,0,2,50,18,0
5369,male,high school,upper class,0.62209804,1,before 2015,1,1,32765,7000,sedan,6,4,61,27,0
5370,female,high school,middle class,0.593484835,0,before 2015,0,1,10238,13000,sedan,1,2,59,24,0
5371,female,high school,middle class,0.492128899,1,before 2015,0,1,21217,10000,sedan,2,2,60,26,1
5372,female,high school,upper class,0.67198408,1,after 2015,1,1,32765,11000,sedan,5,2,72,40,0
5373,female,high school,upper class,0.73277081,1,before 2015,1,1,10238,11000,sedan,0,0,50,12,0
5374,female,high school,middle class,0.638259612,0,before 2015,1,1,10238,10000,sedan,0,0,50,4,1
5375,male,none,poverty,0.382118792,1,before 2015,0,0,10238,15000,sedan,0,0,19,0,1
5376,male,none,working class,0.297439808,1,after 2015,0,1,10238,12000,sedan,0,0,31,2,0
5377,female,university,upper class,0.675859003,0,before 2015,1,1,92101,12000,sedan,0,0,42,0,1
5378,female,high school,upper class,0.80607773,0,before 2015,1,1,32765,9000,sedan,3,0,80,31,0
5379,male,high school,upper class,0.778734327,1,before 2015,1,1,10238,9000,sedan,4,4,79,29,0
5380,female,none,upper class,0.554842046,1,before 2015,1,1,32765,9000,sedan,2,0,50,23,0
5381,male,university,middle class,0.586147773,1,before 2015,1,0,10238,14000,sedan,1,0,32,11,0
5382,female,none,working class,0.514593297,0,before 2015,0,1,10238,14000,sedan,0,0,56,29,0
5383,male,high school,middle class,0.56079894,1,before 2015,1,1,10238,13000,sedan,0,0,47,5,0
5384,male,none,working class,0.244328832,1,before 2015,0,1,32765,14000,sports car,0,0,21,2,1
5385,male,university,poverty,0.276235006,0,before 2015,0,1,10238,13000,sedan,0,0,21,9,1
5386,female,none,poverty,0.393030439,0,before 2015,0,0,10238,16000,sedan,0,0,19,9,1
5387,male,university,working class,0.321236381,1,before 2015,0,0,10238,14000,sedan,0,0,24,0,1
5388,male,university,middle class,0.56079591,1,before 2015,0,1,10238,9000,sedan,2,1,28,13,0
5389,female,high school,middle class,0.471135618,1,before 2015,0,0,10238,12000,sedan,4,1,28,19,0
5390,male,university,middle class,0.405036965,1,after 2015,1,1,32765,11000,sedan,2,2,56,26,1
5391,female,university,upper class,0.801663567,1,after 2015,1,1,32765,10000,sedan,0,0,79,5,0
5392,male,university,upper class,0.803252342,1,before 2015,0,1,10238,10000,sedan,2,3,46,20,0
5393,female,university,upper class,0.567914419,1,after 2015,1,0,10238,12000,sedan,1,1,27,17,0
5394,female,high school,working class,0.36887059,1,before 2015,0,0,10238,13000,sedan,0,0,32,16,0
5395,female,university,upper class,0.651104939,0,before 2015,1,1,10238,10000,sports car,1,1,60,11,0
5396,male,high school,upper class,0.730909698,1,before 2015,1,1,10238,9000,sedan,7,4,78,40,0
5397,female,high school,middle class,0.496789472,0,before 2015,0,1,10238,15000,sedan,0,2,35,19,1
5398,male,none,working class,0.388079594,1,before 2015,1,0,10238,11000,sedan,1,2,33,17,0
5399,male,university,upper class,0.731259476,1,after 2015,0,1,10238,12000,sedan,0,0,37,10,0
5400,male,university,middle class,0.528155082,1,after 2015,1,1,10238,8000,sedan,1,0,28,11,0
5401,female,university,middle class,0.339405466,1,before 2015,1,1,10238,11000,sedan,1,2,40,19,0
